PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P367
Station name, NewprtAir_OR2007
Begin Date, 2007-02-14
End Date, 2017-03-20
Release Date, 2017-03-22
Source file, P367.pbo.nam08.pos
Offset from source file, 36.11 mm North, 29.35 mm East, -0.38 mm Vertical
Reference position, 44.5852467502 North Latitude, -124.0615707752 East Longitude, 22.93193 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2013-03-24,57.34, 46.38, -8.50, 1.39, 1.09, 4.56, rern6,
2013-03-25,56.94, 45.87, -4.38, 1.33, 1.03, 4.37, rern6,
2013-03-26,56.99, 45.51, -2.39, 1.31, 1.02, 4.31, rern6,
2013-03-27,57.32, 45.36, -3.30, 1.25, 0.98, 4.13, rern6,
2013-03-28,57.05, 45.33, -4.54, 1.34, 1.06, 4.48, rern6,
2013-03-29,56.71, 46.56, -3.93, 1.47, 1.18, 4.84, rern6,
2013-03-30,56.68, 46.87, -6.47, 1.32, 1.04, 4.42, rern6,
2013-03-31,57.83, 45.33, -3.97, 1.57, 1.22, 5.21, rern6,
2013-04-01,57.00, 46.52, -4.96, 1.54, 1.21, 5.13, rern6,
2013-04-02,57.66, 46.58, -5.06, 1.31, 1.03, 4.34, rern6,
2013-04-03,56.25, 46.61, -2.36, 1.38, 1.08, 4.6, rern6,
2013-04-04,57.53, 46.40, 1.19, 2.7, 2.3, 8.8, rern6,
2013-04-05,57.00, 46.39, 0.32, 1.36, 1.07, 4.51, rern6,
2013-04-06,57.86, 45.75, -0.42, 1.54, 1.21, 5.12, rern6,
2013-04-07,56.43, 45.78, 0.89, 1.58, 1.23, 5.23, rern6,
2013-04-08,57.03, 46.72, -1.15, 1.47, 1.15, 4.87, rern6,
2013-04-09,57.30, 47.67, -7.08, 1.32, 1.04, 4.39, rern6,
2013-04-10,56.78, 47.28, -6.26, 2.76, 2.28, 8.65, rern6,
2013-04-11,56.61, 46.95, -3.18, 1.29, 1.04, 4.31, rern6,
2013-04-12,57.71, 46.93, -2.94, 1.32, 1.07, 4.41, rern6,
2013-04-13,56.96, 46.54, -0.28, 1.54, 1.23, 5.1, rern6,
2013-04-14,56.55, 46.67, 0.87, 1.55, 1.24, 5.16, rern6,
2013-04-15,57.20, 46.45, -0.96, 2.02, 1.77, 6.66, rern6,
2013-04-16,57.48, 47.78, -4.52, 1.29, 1.05, 4.35, rern6,
2013-04-17,57.46, 47.42, -7.50, 1.34, 1.08, 4.48, rern6,
2013-04-18,57.89, 47.88, -3.49, 1.31, 1.07, 4.42, rern6,
2013-04-19,57.53, 47.28, -5.62, 1.43, 1.17, 4.82, rern6,
2013-04-20,57.39, 47.62, -3.49, 2, 1.82, 6.6, rern6,
2013-04-21,57.23, 46.79, -2.54, 1.96, 1.72, 6.62, rern6,
2013-04-22,57.60, 46.94, -4.41, 2.08, 1.79, 7.26, rern6,
2013-04-23,57.76, 47.23, -6.73, 1.34, 1.08, 4.48, rern6,
2013-04-24,57.47, 47.02, -2.88, 2.03, 1.74, 6.92, rern6,
2013-04-25,56.91, 47.12, -0.99, 1.29, 1.04, 4.35, rern6,
2013-04-26,57.14, 47.47, -3.09, 1.28, 1.03, 4.23, rern6,
2013-04-27,58.02, 47.34, -5.32, 1.38, 1.1, 4.59, rern6,
2013-04-28,57.85, 47.06, -3.86, 1.47, 1.13, 4.83, rern6,
2013-04-29,57.86, 46.71, 0.70, 1.47, 1.17, 4.89, rern6,
2013-04-30,58.11, 46.75, -4.67, 1.29, 1.03, 4.27, rern6,
2013-05-01,57.69, 47.54, -6.42, 1.22, 0.97, 4.07, rern6,
2013-05-02,58.54, 47.67, -11.34, 1.5, 1.18, 4.95, rern6,
2013-05-03,57.36, 46.87, -8.31, 1.33, 1.04, 4.37, rern6,
2013-05-04,57.93, 46.17, -5.86, 1.49, 1.17, 4.88, rern6,
2013-05-05,57.51, 45.75, -2.73, 1.49, 1.16, 4.87, rern6,
2013-05-06,58.92, 45.89, 0.18, 1.57, 1.22, 5.13, rern6,
2013-05-07,58.07, 46.12, 1.97, 1.34, 1.05, 4.41, rern6,
2013-05-08,57.67, 47.40, -3.45, 1.21, 0.95, 4.03, rern6,
2013-05-09,58.24, 46.89, -6.23, 1.18, 0.93, 3.93, rern6,
2013-05-10,57.34, 47.29, -5.21, 1.31, 1.01, 4.33, rern6,
2013-05-11,57.99, 47.33, -5.85, 1.69, 1.29, 5.51, rern6,
2013-05-12,57.85, 46.81, 3.65, 1.79, 1.37, 5.91, rern6,
2013-05-13,59.86, 46.59, -4.39, 1.64, 1.26, 5.4, rern6,
2013-05-14,58.96, 47.20, 0.87, 1.52, 1.19, 4.98, rern6,
2013-05-15,59.01, 47.01, 2.05, 1.31, 1.04, 4.32, rern6,
2013-05-16,59.13, 46.69, -3.93, 1.47, 1.16, 4.86, rern6,
2013-05-17,58.53, 46.57, 1.04, 1.3, 1.03, 4.25, rern6,
2013-05-18,58.00, 46.62, 1.54, 1.46, 1.16, 4.83, rern6,
2013-05-19,58.68, 47.31, -0.69, 1.28, 1.01, 4.24, rern6,
2013-05-20,58.66, 47.22, -7.70, 1.35, 1.07, 4.46, rern6,
2013-05-21,57.99, 46.74, 0.49, 1.67, 1.3, 5.47, rern6,
2013-05-22,58.57, 46.86, -3.60, 1.45, 1.14, 4.78, rern6,
2013-05-23,58.84, 47.22, 0.62, 1.24, 0.97, 4.08, rern6,
2013-05-24,59.18, 47.17, -0.67, 1.31, 1.03, 4.37, rern6,
2013-05-25,57.87, 47.37, -1.92, 1.26, 1, 4.2, rern6,
2013-05-26,57.99, 47.36, -6.45, 1.49, 1.17, 4.92, rern6,
2013-05-27,58.75, 47.27, 1.70, 1.48, 1.17, 4.9, rern6,
2013-05-28,58.42, 46.91, 3.23, 1.37, 1.08, 4.52, rern6,
2013-05-29,58.82, 46.53, 2.70, 2.06, 1.58, 6.72, rern6,
2013-05-30,59.15, 47.38, 1.21, 1.34, 1.07, 4.38, rern6,
2013-05-31,58.43, 47.94, 2.01, 1.26, 1.01, 4.15, rern6,
2013-06-01,58.65, 48.25, -2.34, 1.42, 1.13, 4.66, rern6,
2013-06-02,58.27, 46.79, -4.96, 1.26, 1, 4.12, rern6,
2013-06-03,58.23, 47.37, -0.34, 1.31, 1.05, 4.31, rern6,
2013-06-04,57.76, 47.96, -5.86, 1.68, 1.34, 5.47, rern6,
2013-06-05,58.16, 47.21, -4.25, 1.47, 1.17, 4.87, rern6,
2013-06-06,57.94, 47.30, 1.08, 1.54, 1.21, 5.07, rern6,
2013-06-07,57.56, 47.23, 1.50, 1.59, 1.25, 5.21, rern6,
2013-06-08,57.66, 48.10, 5.10, 1.44, 1.14, 4.74, rern6,
2013-06-09,58.33, 47.31, 1.61, 1.4, 1.1, 4.58, rern6,
2013-06-10,59.18, 47.65, 0.70, 1.36, 1.08, 4.48, rern6,
2013-06-11,59.18, 47.18, -0.81, 1.32, 1.05, 4.32, rern6,
2013-06-12,58.60, 47.47, -2.76, 1.26, 0.99, 4.11, rern6,
2013-06-13,59.54, 47.38, -1.19, 1.32, 1.04, 4.34, rern6,
2013-06-14,58.78, 47.54, -3.04, 1.34, 1.06, 4.37, rern6,
2013-06-15,58.95, 47.11, -1.63, 1.3, 1.02, 4.28, rern6,
2013-06-16,59.33, 47.35, -1.34, 1.36, 1.07, 4.42, rern6,
2013-06-17,58.95, 47.50, -1.99, 1.45, 1.13, 4.71, rern6,
2013-06-18,59.05, 46.79, -0.08, 1.49, 1.16, 4.85, rern6,
2013-06-19,60.17, 47.45, 0.68, 1.57, 1.22, 5.12, rern6,
2013-06-20,59.28, 47.10, -0.25, 1.53, 1.19, 5, rern6,
2013-06-21,59.09, 47.70, -4.59, 1.4, 1.08, 4.53, rern6,
2013-06-22,60.96, 48.08, -1.09, 1.8, 1.37, 5.88, rern6,
2013-06-23,59.53, 47.23, 8.34, 1.77, 1.35, 5.8, rern6,
2013-06-24,57.73, 47.60, 4.00, 1.75, 1.33, 5.69, rern6,
2013-06-25,60.24, 46.87, 0.65, 1.85, 1.4, 6.09, rern6,
2013-06-26,59.47, 46.88, 1.89, 1.56, 1.21, 5.15, rern6,
2013-06-27,59.23, 47.93, 0.61, 1.74, 1.33, 5.73, rern6,
2013-06-28,59.42, 47.49, -0.85, 1.49, 1.15, 4.95, rern6,
2013-06-29,60.34, 47.33, -0.84, 1.61, 1.24, 5.31, rern6,
2013-06-30,59.40, 47.43, -3.06, 1.59, 1.21, 5.23, rern6,
2013-07-01,58.81, 45.69, -2.39, 2.03, 1.51, 6.64, rern6,
2013-07-02,60.27, 46.84, 2.74, 1.57, 1.23, 5.17, rern6,
2013-07-03,59.40, 47.87, -4.58, 1.49, 1.18, 4.91, rern6,
2013-07-04,59.53, 47.32, 2.64, 1.71, 1.33, 5.61, rern6,
2013-07-05,59.37, 47.29, 0.26, 1.39, 1.1, 4.58, rern6,
2013-07-06,58.40, 47.84, 1.69, 1.27, 1.01, 4.21, rern6,
2013-07-07,59.84, 47.53, -1.41, 1.38, 1.09, 4.54, rern6,
2013-07-08,59.80, 47.09, -2.85, 1.39, 1.09, 4.57, rern6,
2013-07-09,59.89, 47.07, 0.44, 1.45, 1.14, 4.77, rern6,
2013-07-10,58.46, 47.20, 9.71, 1.61, 1.25, 5.28, rern6,
2013-07-11,59.26, 47.84, 1.68, 1.77, 1.39, 5.82, rern6,
2013-07-12,59.76, 47.59, 4.67, 1.48, 1.15, 4.87, rern6,
2013-07-13,59.31, 47.55, -0.74, 1.43, 1.11, 4.71, rern6,
2013-07-14,59.55, 47.44, 1.05, 1.33, 1.03, 4.37, rern6,
2013-07-15,59.72, 46.40, 1.62, 1.78, 1.36, 5.84, rern6,
2013-07-16,60.94, 47.16, 3.47, 1.91, 1.45, 6.3, rern6,
2013-07-17,60.64, 47.00, 5.50, 1.67, 1.28, 5.51, rern6,
2013-07-18,60.27, 47.24, 0.70, 1.34, 1.03, 4.4, rern6,
2013-07-19,60.62, 48.21, -0.47, 1.48, 1.14, 4.84, rern6,
2013-07-20,60.49, 48.72, 9.39, 1.27, 0.98, 4.18, rern6,
2013-07-21,59.96, 47.89, 5.24, 1.4, 1.08, 4.57, rern6,
2013-07-22,61.27, 47.47, 5.39, 1.42, 1.09, 4.64, rern6,
2013-07-23,59.76, 47.57, 0.87, 1.26, 0.97, 4.14, rern6,
2013-07-24,60.47, 48.54, 2.91, 1.52, 1.14, 4.9, rern6,
2013-07-25,60.73, 47.31, 0.12, 1.63, 1.22, 5.28, rern6,
2013-07-26,61.00, 48.44, 4.97, 2.05, 1.52, 6.69, rern6,
2013-07-27,59.85, 48.37, 5.36, 1.43, 1.09, 4.7, rern6,
2013-07-28,60.33, 49.19, 5.45, 1.37, 1.05, 4.5, rern6,
2013-07-29,60.70, 47.84, 5.61, 1.32, 1.01, 4.36, rern6,
2013-07-30,60.33, 47.50, 5.21, 1.3, 0.99, 4.28, rern6,
2013-07-31,60.07, 47.98, 4.57, 1.38, 1.05, 4.54, rern6,
2013-08-01,61.24, 48.17, 3.53, 1.42, 1.07, 4.66, rern6,
2013-08-02,59.64, 47.62, 1.82, 1.36, 1.03, 4.47, rern6,
2013-08-03,59.61, 47.66, 11.49, 1.37, 1.04, 4.52, rern6,
2013-08-04,60.46, 48.05, 6.14, 1.42, 1.07, 4.62, rern6,
2013-08-05,59.95, 47.98, 6.42, 1.67, 1.27, 5.39, rern6,
2013-08-06,61.13, 48.46, 3.67, 1.38, 1.05, 4.51, rern6,
2013-08-07,61.51, 48.07, 4.25, 1.77, 1.32, 5.78, rern6,
2013-08-08,59.90, 47.29, 12.96, 1.87, 1.4, 6.1, rern6,
2013-08-09,60.79, 48.20, 8.44, 1.82, 1.35, 5.91, rern6,
2013-08-10,60.26, 49.19, 8.10, 1.75, 1.31, 5.7, rern6,
2013-08-11,61.51, 49.11, 2.99, 1.81, 1.35, 5.9, rern6,
2013-08-12,60.09, 49.57, 4.15, 1.54, 1.16, 5.02, rern6,
2013-08-13,61.41, 48.45, 3.71, 1.33, 1.01, 4.37, rern6,
2013-08-14,61.26, 49.41, -2.19, 1.86, 1.37, 6.01, rern6,
2013-08-15,60.57, 50.16, 3.30, 2.25, 1.63, 7.35, rern6,
2013-08-16,61.85, 47.53, 6.93, 2.02, 1.5, 6.59, rern6,
2013-08-17,60.12, 48.36, 7.38, 1.76, 1.32, 5.78, rern6,
2013-08-18,60.27, 47.25, 7.03, 1.56, 1.17, 5.1, rern6,
2013-08-19,60.72, 48.46, 4.30, 1.5, 1.12, 4.91, rern6,
2013-08-20,60.28, 48.30, 3.42, 1.44, 1.11, 4.77, rern6,
2013-08-21,60.04, 48.80, 6.16, 1.3, 1, 4.31, rern6,
2013-08-22,62.80, 45.63, 6.68, 2.27, 1.67, 7.45, rern6,
2013-08-23,61.32, 48.42, 12.93, 1.8, 1.36, 5.9, rern6,
2013-08-24,60.77, 47.04, 11.48, 1.66, 1.26, 5.44, rern6,
2013-08-25,60.39, 48.89, 12.42, 1.56, 1.2, 5.18, rern6,
2013-08-26,61.34, 47.78, 9.70, 1.68, 1.28, 5.47, rern6,
2013-08-27,60.70, 48.79, 5.85, 1.77, 1.33, 5.82, rern6,
2013-08-28,60.46, 48.13, 9.05, 1.61, 1.23, 5.31, rern6,
2013-08-29,61.74, 48.62, 9.56, 1.87, 1.39, 6.18, rern6,
2013-08-30,60.99, 49.41, 5.94, 1.66, 1.25, 5.46, rern6,
2013-08-31,60.89, 48.18, 5.74, 1.39, 1.06, 4.59, rern6,
2013-09-01,61.69, 47.21, 5.72, 1.87, 1.42, 6.16, rern6,
2013-09-02,60.33, 47.77, 11.09, 1.83, 1.38, 6.03, rern6,
2013-09-03,59.91, 48.22, 5.99, 1.8, 1.42, 5.86, rern6,
2013-09-04,62.63, 47.20, 4.25, 1.94, 1.44, 6.33, rern6,
2013-09-05,61.63, 49.13, 4.20, 1.84, 1.4, 6.01, rern6,
2013-09-06,61.41, 48.37, 8.00, 1.72, 1.3, 5.63, rern6,
2013-09-07,61.44, 48.31, 7.67, 1.74, 1.32, 5.7, rern6,
2013-09-08,61.80, 47.88, 6.71, 1.38, 1.06, 4.55, rern6,
2013-09-09,60.04, 48.71, 8.66, 1.56, 1.19, 5.11, rern6,
2013-09-10,61.82, 48.06, 7.58, 1.34, 1.02, 4.41, rern6,
2013-09-11,62.04, 47.98, 6.69, 1.44, 1.1, 4.72, rern6,
2013-09-12,61.92, 48.70, 9.79, 1.34, 1.03, 4.4, rern6,
2013-09-13,61.67, 48.83, 11.77, 1.23, 0.94, 4.05, rern6,
2013-09-14,62.03, 48.97, 8.36, 1.4, 1.07, 4.6, rern6,
2013-09-15,61.33, 48.45, 9.49, 1.91, 1.43, 6.24, rern6,
2013-09-16,61.06, 48.93, 9.18, 1.49, 1.13, 4.87, rern6,
2013-09-17,62.01, 48.06, 9.82, 1.52, 1.16, 5.01, rern6,
2013-09-18,62.30, 49.54, 10.13, 1.58, 1.2, 5.22, rern6,
2013-09-19,61.92, 49.06, 7.95, 1.53, 1.16, 5.03, rern6,
2013-09-20,61.71, 48.65, 9.42, 1.74, 1.31, 5.71, rern6,
2013-09-21,62.23, 48.20, 8.75, 1.52, 1.14, 4.99, rern6,
2013-09-22,61.36, 49.51, 14.14, 2.11, 1.53, 6.83, rern6,
2013-09-23,61.60, 48.63, 12.87, 1.86, 1.39, 6.14, rern6,
2013-09-24,62.01, 50.00, 12.40, 1.77, 1.34, 5.83, rern6,
2013-09-25,62.10, 49.66, 10.46, 1.74, 1.31, 5.57, rern6,
2013-09-26,62.95, 49.63, 3.42, 1.33, 1.04, 4.4, rern6,
2013-09-27,62.85, 49.32, 3.12, 1.46, 1.13, 4.84, rern6,
2013-09-28,61.75, 49.34, 9.40, 1.7, 1.34, 5.63, rern6,
2013-09-29,62.38, 49.75, 12.30, 2.13, 1.63, 7.08, rern6,
2013-09-30,62.36, 48.78, 10.28, 2.25, 1.67, 7.36, rern6,
2013-10-01,62.37, 50.22, 5.78, 1.94, 1.48, 6.37, rern6,
2013-10-02,63.69, 50.53, -3.82, 1.55, 1.22, 5.12, rern6,
2013-10-03,62.70, 50.78, -2.00, 1.54, 1.22, 5.14, rern6,
2013-10-04,62.19, 51.98, -0.98, 1.46, 1.16, 4.87, rern6,
2013-10-05,61.79, 50.75, -5.97, 1.42, 1.13, 4.77, rern6,
2013-10-06,61.93, 50.72, -1.32, 1.34, 1.07, 4.42, rern6,
2013-10-07,62.33, 51.14, 7.24, 1.98, 1.5, 6.47, rern6,
2013-10-08,63.43, 51.07, 0.06, 1.65, 1.28, 5.42, rern6,
2013-10-09,62.51, 50.96, 1.26, 1.75, 1.37, 5.83, rern6,
2013-10-10,62.66, 50.28, 7.13, 1.53, 1.2, 5.08, rern6,
2013-10-11,62.90, 50.65, 1.34, 1.44, 1.13, 4.78, rern6,
2013-10-12,62.56, 50.42, 1.11, 1.52, 1.19, 5.1, rern6,
2013-10-13,63.34, 50.45, 0.52, 1.29, 1.03, 4.33, rern6,
2013-10-14,63.02, 51.31, -6.87, 1.41, 1.11, 4.68, rern6,
2013-10-15,62.82, 51.26, -9.15, 1.39, 1.1, 4.64, rern6,
2013-10-16,62.90, 50.64, -5.33, 1.43, 1.13, 4.73, rern6,
2013-10-17,63.24, 50.45, -1.05, 1.25, 0.99, 4.17, rern6,
2013-10-18,62.90, 50.77, -3.37, 1.26, 1, 4.18, rern6,
2013-10-19,62.85, 50.22, -4.90, 1.29, 1.03, 4.26, rern6,
2013-10-20,63.35, 50.56, 0.85, 1.23, 0.98, 4.12, rern6,
2013-10-21,63.12, 51.25, 1.98, 1.25, 0.99, 4.16, rern6,
2013-10-22,63.09, 50.27, -0.04, 1.21, 0.95, 4.02, rern6,
2013-10-23,63.05, 51.03, 1.71, 1.21, 0.95, 4.01, rern6,
2013-10-24,62.86, 51.14, 3.50, 1.24, 0.97, 4.15, rern6,
2013-10-25,63.80, 50.83, -1.34, 1.34, 1.04, 4.42, rern6,
2013-10-26,63.73, 50.63, -0.40, 1.39, 1.08, 4.61, rern6,
2013-10-27,63.50, 50.51, -2.90, 1.68, 1.28, 5.54, rern6,
2013-10-28,62.65, 50.10, 0.15, 1.42, 1.11, 4.72, rern6,
2013-10-29,63.70, 50.69, 2.11, 1.37, 1.07, 4.52, rern6,
2013-10-30,63.82, 50.56, 1.94, 1.46, 1.12, 4.8, rern6,
2013-10-31,63.38, 51.37, 6.68, 1.69, 1.28, 5.48, rern6,
2013-11-01,63.36, 51.13, 1.18, 1.42, 1.09, 4.67, rern6,
2013-11-02,62.85, 50.97, 7.80, 2.21, 1.61, 7.16, rern6,
2013-11-03,63.60, 51.26, -0.15, 2.04, 1.51, 6.61, rern6,
2013-11-04,63.63, 51.27, 3.57, 1.54, 1.15, 4.94, rern6,
2013-11-05,63.52, 51.49, 2.26, 1.65, 1.23, 5.3, rern6,
2013-11-06,63.22, 51.77, -2.11, 1.52, 1.15, 4.98, rern6,
2013-11-07,62.96, 52.22, -2.37, 1.97, 1.51, 6.43, rern6,
2013-11-08,62.81, 51.58, 2.14, 1.61, 1.25, 5.24, rern6,
2013-11-09,63.53, 51.63, -4.04, 1.38, 1.08, 4.6, rern6,
2013-11-10,63.59, 52.16, 1.39, 1.55, 1.21, 5.12, rern6,
2013-11-11,63.25, 51.61, -2.78, 1.58, 1.24, 5.2, rern6,
2013-11-12,63.07, 51.27, 2.12, 1.87, 1.44, 6.14, rern6,
2013-11-13,63.50, 52.36, -4.43, 1.34, 1.06, 4.47, rern6,
2013-11-14,63.81, 51.40, -4.36, 1.47, 1.16, 4.89, rern6,
2013-11-15,64.11, 51.46, 7.01, 1.42, 1.13, 4.71, rern6,
2013-11-16,63.35, 51.17, 15.34, 1.64, 1.27, 5.4, rern6,
2013-11-17,63.74, 52.71, 7.31, 1.46, 1.16, 4.84, rern6,
2013-11-18,63.10, 51.83, 6.48, 1.64, 1.31, 5.45, rern6,
2013-11-19,63.68, 52.81, 6.48, 1.74, 1.36, 5.73, rern6,
2013-11-20,63.55, 52.22, 0.99, 1.48, 1.16, 4.84, rern6,
2013-11-21,63.53, 53.62, -4.52, 1.37, 1.1, 4.48, rern6,
2013-11-22,64.14, 53.60, -10.22, 1.32, 1.06, 4.35, rern6,
2013-11-23,63.85, 54.34, -5.53, 1.37, 1.1, 4.52, rern6,
2013-11-24,64.41, 53.11, -1.52, 1.35, 1.07, 4.43, rern6,
2013-11-25,64.31, 52.86, -1.99, 1.27, 1.02, 4.22, rern6,
2013-11-26,62.93, 51.68, -2.46, 1.63, 1.31, 5.16, rern6,
2013-11-27,63.80, 52.32, -3.71, 1.61, 1.26, 5.26, rern6,
2013-11-28,63.67, 52.55, -2.22, 1.36, 1.08, 4.47, rern6,
2013-11-29,64.27, 52.55, -1.53, 1.48, 1.17, 4.86, rern6,
2013-11-30,63.95, 52.25, -5.93, 1.8, 1.41, 5.78, rern6,
2013-12-01,64.35, 53.05, -0.84, 1.54, 1.21, 5.03, rern6,
2013-12-02,64.37, 50.26, 1.31, 2.83, 2.4, 8.93, rern6,
2013-12-03,63.91, 52.63, 0.14, 1.7, 1.32, 5.52, rern6,
2013-12-04,64.02, 53.47, -2.97, 1.38, 1.08, 4.51, rern6,
2013-12-05,65.14, 52.98, -1.90, 1.42, 1.14, 4.65, rern6,
2013-12-06,64.47, 53.15, 2.11, 1.49, 1.16, 4.83, rern6,
2013-12-07,64.58, 53.34, -1.30, 1.25, 1, 4.06, rern6,
2013-12-08,64.69, 52.80, -0.76, 1.33, 1.03, 4.26, rern6,
2013-12-09,64.86, 53.40, -0.27, 1.37, 1.05, 4.36, rern6,
2013-12-10,64.57, 53.15, 0.24, 1.45, 1.1, 4.62, rern6,
2013-12-11,65.16, 52.90, -3.26, 1.46, 1.11, 4.65, rern6,
2013-12-12,64.92, 53.56, -3.88, 1.75, 1.32, 5.56, rern6,
2013-12-13,64.76, 54.11, 0.10, 1.42, 1.08, 4.53, rern6,
2013-12-14,64.42, 53.17, 1.64, 1.57, 1.18, 5.03, rern6,
2013-12-15,65.04, 52.98, 1.06, 2.16, 1.59, 6.92, rern6,
2013-12-16,64.79, 53.77, 0.67, 1.46, 1.11, 4.66, rern6,
2013-12-17,64.90, 52.53, -1.49, 1.55, 1.19, 5.03, rern6,
2013-12-18,64.76, 52.01, -1.43, 1.79, 1.36, 5.82, rern6,
2013-12-19,65.00, 52.66, 2.91, 1.52, 1.17, 4.95, rern6,
2013-12-20,64.46, 52.64, 5.14, 1.69, 1.28, 5.47, rern6,
2013-12-21,65.22, 52.95, 1.39, 1.38, 1.07, 4.56, rern6,
2013-12-22,65.03, 52.17, -1.40, 1.57, 1.2, 5.09, rern6,
2013-12-23,63.61, 53.49, -2.47, 1.71, 1.31, 5.58, rern6,
2013-12-24,65.78, 53.42, -10.80, 1.51, 1.22, 4.97, rern6,
2013-12-25,64.75, 53.26, -8.45, 1.57, 1.2, 5.13, rern6,
2013-12-26,64.56, 53.94, -3.74, 1.68, 1.28, 5.3, rern6,
2013-12-27,65.70, 53.43, -6.54, 1.61, 1.22, 5.02, rern6,
2013-12-28,65.86, 53.47, -9.03, 1.7, 1.28, 5.33, rern6,
2013-12-29,65.67, 54.51, -9.36, 1.69, 1.25, 5.3, rern6,
2013-12-30,65.41, 53.17, -4.35, 1.72, 1.28, 5.39, rern6,
2013-12-31,65.44, 53.32, -10.99, 2.69, 1.97, 8.77, rern6,
2014-01-01,65.48, 53.03, -9.25, 1.73, 1.27, 5.4, rern6,
2014-01-02,65.34, 53.05, -3.63, 1.49, 1.11, 4.81, rern6,
2014-01-03,66.15, 54.41, -2.37, 1.95, 1.46, 6.17, rern6,
2014-01-04,64.50, 53.38, -7.87, 1.59, 1.2, 4.9, rern6,
2014-01-05,64.95, 53.84, -8.73, 1.57, 1.17, 4.85, rern6,
2014-01-06,64.83, 53.94, -9.82, 1.75, 1.29, 5.5, rern6,
2014-01-07,65.46, 53.41, -3.61, 1.86, 1.39, 5.79, rern6,
2014-01-08,65.27, 53.03, 0.36, 1.7, 1.24, 5.27, rern6,
2014-01-09,65.22, 52.26, -1.63, 1.68, 1.34, 5.52, rern6,
2014-01-10,65.62, 53.22, 1.28, 1.65, 1.23, 5.39, rern6,
2014-01-11,65.98, 52.39, 3.22, 1.97, 1.46, 6.4, rern6,
2014-01-12,65.78, 53.61, 4.17, 1.68, 1.27, 5.4, rern6,
2014-01-13,66.16, 54.09, -6.32, 1.47, 1.12, 4.71, rern6,
2014-01-14,66.85, 54.71, -11.45, 1.44, 1.1, 4.63, rern6,
2014-01-15,66.20, 54.50, -8.83, 1.33, 1.02, 4.31, rern6,
2014-01-16,65.92, 54.54, -1.92, 1.33, 1.02, 4.32, rern6,
2014-01-17,66.25, 53.99, -0.62, 1.34, 1.03, 4.34, rern6,
2014-01-18,65.91, 53.62, -0.40, 1.42, 1.08, 4.6, rern6,
2014-01-19,66.17, 52.43, -8.33, 1.66, 1.24, 5.32, rern6,
2014-01-20,66.22, 53.56, -5.06, 1.45, 1.1, 4.67, rern6,
2014-01-21,65.97, 53.97, -7.65, 1.59, 1.22, 5.1, rern6,
2014-01-22,66.58, 54.23, -6.48, 1.7, 1.28, 5.46, rern6,
2014-01-23,65.33, 53.68, -6.28, 1.42, 1.09, 4.6, rern6,
2014-01-24,65.99, 53.39, 0.04, 1.45, 1.1, 4.64, rern6,
2014-01-25,66.58, 54.42, -2.09, 1.44, 1.08, 4.61, rern6,
2014-01-26,66.65, 54.12, 2.56, 1.39, 1.05, 4.46, rern6,
2014-01-27,66.50, 54.33, -2.23, 1.49, 1.18, 4.83, rern6,
2014-01-28,66.04, 53.42, -4.06, 1.62, 1.21, 5.22, rern6,
2014-01-29,66.55, 52.90, 0.42, 1.58, 1.18, 5.1, rern6,
2014-01-30,66.94, 52.90, 0.00, 1.44, 1.1, 4.69, rern6,
2014-01-31,67.50, 53.31, 1.89, 1.49, 1.13, 4.84, rern6,
2014-02-01,67.06, 53.29, -0.77, 1.47, 1.18, 4.74, rern6,
2014-02-02,67.35, 53.57, -1.74, 1.37, 1.07, 4.46, rern6,
2014-02-03,66.16, 53.60, -0.63, 1.49, 1.16, 4.85, rern6,
2014-02-04,66.57, 54.38, -2.79, 1.4, 1.1, 4.57, rern6,
2014-02-05,67.16, 54.64, -5.35, 1.46, 1.12, 4.72, rern6,
2014-02-06,67.12, 53.86, 0.18, 1.42, 1.09, 4.58, rern6,
2014-02-07,70.03, 52.46, 6.22, 1.67, 1.32, 5.44, rern6,
2014-02-08,68.07, 53.02, 4.27, 1.61, 1.22, 5.22, rern6,
2014-02-09,66.40, 54.89, -1.78, 1.66, 1.26, 5.27, rern6,
2014-02-10,66.63, 55.13, -5.30, 1.65, 1.29, 5.26, rern6,
2014-02-11,66.72, 55.33, -0.84, 1.86, 1.42, 6, rern6,
2014-02-12,66.87, 54.49, 2.90, 1.75, 1.37, 5.65, rern6,
2014-02-13,66.75, 54.83, 0.29, 1.69, 1.3, 5.43, rern6,
2014-02-14,66.42, 54.76, 8.42, 1.91, 1.43, 6.04, rern6,
2014-02-15,67.38, 54.22, 2.84, 1.58, 1.2, 5.12, rern6,
2014-02-16,67.43, 54.59, 3.23, 1.79, 1.37, 5.87, rern6,
2014-02-17,65.93, 54.40, 0.03, 1.7, 1.33, 5.5, rern6,
2014-02-18,66.27, 54.79, 3.70, 1.76, 1.37, 5.67, rern6,
2014-02-19,66.92, 54.51, 0.22, 1.9, 1.44, 6.08, rern6,
2014-02-20,67.00, 56.14, -2.66, 1.5, 1.15, 4.9, rern6,
2014-02-21,66.69, 55.80, -1.18, 1.49, 1.17, 4.82, rern6,
